case_id,activity,lifecycle,timestamp,event_idx,delta_prev_seconds,delta_start_seconds,delta_next_seconds,user_id,item_id
190495,W_Completeren aanvraag,COMPLETE,2011-12-10 15:20:02.632000+00:00,19,13439.634,782019.625,1875317.281,5390,20
190495,W_Completeren aanvraag,COMPLETE,2012-01-01 08:15:19.913000+00:00,20,1875317.281,2657336.906,0.001,5390,20
190495,A_CANCELLED,COMPLETE,2012-01-01 08:15:19.914000+00:00,21,0.001,2657336.907,0.0,5390,4
190498,A_SUBMITTED,COMPLETE,2011-12-01 14:07:36.833000+00:00,0,0.0,0.0,0.316,5391,10
190498,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 14:07:37.149000+00:00,1,0.316,0.316,30.01,5391,7
190498,A_DECLINED,COMPLETE,2011-12-01 14:08:07.159000+00:00,2,30.01,30.326,0.0,5391,5
190501,A_SUBMITTED,COMPLETE,2011-12-01 14:10:06.447000+00:00,0,0.0,0.0,0.263,5392,10
190501,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 14:10:06.710000+00:00,1,0.263,0.263,1170.586,5392,7
190501,A_PREACCEPTED,COMPLETE,2011-12-01 14:29:37.296000+00:00,2,1170.586,1170.849,1.653,5392,8
190501,W_Afhandelen leads,COMPLETE,2011-12-01 14:29:38.949000+00:00,3,1.653,1172.502,3152.879,5392,18
190501,W_Completeren aanvraag,COMPLETE,2011-12-01 15:22:11.828000+00:00,4,3152.879,4325.381,2867.874,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-01 16:09:59.702000+00:00,5,2867.874,7193.255,2166.261,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-01 16:46:05.963000+00:00,6,2166.261,9359.516,10742.445,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-01 19:45:08.408000+00:00,7,10742.445,20101.961,48673.486,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-02 09:16:21.894000+00:00,8,48673.486,68775.447,12825.491,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-02 12:50:07.385000+00:00,9,12825.491,81600.938,22723.38,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-02 19:08:50.765000+00:00,10,22723.38,104324.318,112.087,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-02 19:10:42.852000+00:00,11,112.087,104436.405,56692.476,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-03 10:55:35.328000+00:00,12,56692.476,161128.881,12300.991,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-03 14:20:36.319000+00:00,13,12300.991,173429.872,187315.307,5392,20
190501,W_Completeren aanvraag,COMPLETE,2011-12-05 18:22:31.626000+00:00,14,187315.307,360745.179,89510.481,5392,20
190501,A_DECLINED,COMPLETE,2011-12-06 19:14:22.107000+00:00,15,89510.481,450255.66,3.542,5392,5
190501,W_Completeren aanvraag,COMPLETE,2011-12-06 19:14:25.649000+00:00,16,3.542,450259.202,0.0,5392,20
190504,A_SUBMITTED,COMPLETE,2011-12-01 14:10:54.076000+00:00,0,0.0,0.0,0.215,5393,10
190504,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 14:10:54.291000+00:00,1,0.215,0.215,31.257,5393,7
190504,A_PREACCEPTED,COMPLETE,2011-12-01 14:11:25.548000+00:00,2,31.257,31.472,1634.919,5393,8
190504,W_Completeren aanvraag,COMPLETE,2011-12-01 14:38:40.467000+00:00,3,1634.919,1666.391,15676.298,5393,20
190504,W_Completeren aanvraag,COMPLETE,2011-12-01 18:59:56.765000+00:00,4,15676.298,17342.689,3673.87,5393,20
190504,W_Completeren aanvraag,COMPLETE,2011-12-01 20:01:10.635000+00:00,5,3673.87,21016.559,250.366,5393,20
190504,W_Completeren aanvraag,COMPLETE,2011-12-01 20:05:21.001000+00:00,6,250.366,21266.925,47693.059,5393,20
190504,A_ACCEPTED,COMPLETE,2011-12-02 09:20:14.060000+00:00,7,47693.059,68959.984,16.661,5393,1
190504,A_FINALIZED,COMPLETE,2011-12-02 09:20:30.721000+00:00,8,16.661,68976.645,-0.0,5393,6
190504,O_SELECTED,COMPLETE,2011-12-02 09:20:30.721000+00:00,9,0.0,68976.645,0.888,5393,15
190504,O_CREATED,COMPLETE,2011-12-02 09:20:31.609000+00:00,10,0.888,68977.533,0.027,5393,13
190504,O_SENT,COMPLETE,2011-12-02 09:20:31.636000+00:00,11,0.027,68977.56,2.138,5393,16
190504,W_Completeren aanvraag,COMPLETE,2011-12-02 09:20:33.774000+00:00,12,2.138,68979.698,30.142,5393,20
190504,O_CANCELLED,COMPLETE,2011-12-02 09:21:03.916000+00:00,13,30.142,69009.84,-0.0,5393,12
190504,O_SELECTED,COMPLETE,2011-12-02 09:21:03.916000+00:00,14,0.0,69009.84,2.241,5393,15
190504,O_CREATED,COMPLETE,2011-12-02 09:21:06.157000+00:00,15,2.241,69012.081,0.038,5393,13
190504,O_SENT,COMPLETE,2011-12-02 09:21:06.195000+00:00,16,0.038,69012.119,2.01,5393,16
190504,W_Nabellen offertes,COMPLETE,2011-12-02 09:21:08.205000+00:00,17,2.01,69014.129,619150.517,5393,22
190504,A_CANCELLED,COMPLETE,2011-12-09 13:20:18.722000+00:00,18,619150.517,688164.646,-0.0,5393,4
190504,O_CANCELLED,COMPLETE,2011-12-09 13:20:18.722000+00:00,19,0.0,688164.646,1.872,5393,12
190504,W_Nabellen offertes,COMPLETE,2011-12-09 13:20:20.594000+00:00,20,1.872,688166.518,0.0,5393,22
190507,A_SUBMITTED,COMPLETE,2011-12-01 14:13:06.853000+00:00,0,0.0,0.0,0.259,5394,10
190507,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 14:13:07.112000+00:00,1,0.259,0.259,281.32,5394,7
190507,A_PREACCEPTED,COMPLETE,2011-12-01 14:17:48.432000+00:00,2,281.32,281.579,1.211,5394,8
190507,W_Afhandelen leads,COMPLETE,2011-12-01 14:17:49.643000+00:00,3,1.211,282.79,872.257,5394,18
190507,W_Completeren aanvraag,COMPLETE,2011-12-01 14:32:21.900000+00:00,4,872.257,1155.047,5715.511,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-01 16:07:37.411000+00:00,5,5715.511,6870.558,12339.347,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-01 19:33:16.758000+00:00,6,12339.347,19209.905,85.776,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-01 19:34:42.534000+00:00,7,85.776,19295.681,48975.977,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-02 09:10:58.511000+00:00,8,48975.977,68271.658,13094.938,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-02 12:49:13.449000+00:00,9,13094.938,81366.596,22765.139,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-02 19:08:38.588000+00:00,10,22765.139,104131.735,56804.363,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-03 10:55:22.951000+00:00,11,56804.363,160936.098,12075.538,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-03 14:16:38.489000+00:00,12,12075.538,173011.636,2083.568,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-03 14:51:22.057000+00:00,13,2083.568,175095.204,182226.779,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-05 17:28:28.836000+00:00,14,182226.779,357321.983,88294.238,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-06 18:00:03.074000+00:00,15,88294.238,445616.221,4095.883,5394,20
190507,W_Completeren aanvraag,COMPLETE,2011-12-06 19:08:18.957000+00:00,16,4095.883,449712.104,55429.985,5394,20
190507,A_DECLINED,COMPLETE,2011-12-07 10:32:08.942000+00:00,17,55429.985,505142.089,2.971,5394,5
190507,W_Completeren aanvraag,COMPLETE,2011-12-07 10:32:11.913000+00:00,18,2.971,505145.06,0.0,5394,20
190510,A_SUBMITTED,COMPLETE,2011-12-01 14:15:33.751000+00:00,0,0.0,0.0,0.26,5395,10
190510,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 14:15:34.011000+00:00,1,0.26,0.26,43.055,5395,7
190510,A_DECLINED,COMPLETE,2011-12-01 14:16:17.066000+00:00,2,43.055,43.315,0.0,5395,5
190513,A_SUBMITTED,COMPLETE,2011-12-01 14:33:14.342000+00:00,0,0.0,0.0,0.44,5396,10
190513,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 14:33:14.782000+00:00,1,0.44,0.44,109.743,5396,7
190513,A_DECLINED,COMPLETE,2011-12-01 14:35:04.525000+00:00,2,109.743,110.183,0.0,5396,5
190516,A_SUBMITTED,COMPLETE,2011-12-01 14:33:53.975000+00:00,0,0.0,0.0,0.451,5397,10
190516,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 14:33:54.426000+00:00,1,0.451,0.451,52872.149,5397,7
190516,W_Afhandelen leads,COMPLETE,2011-12-02 05:15:06.575000+00:00,2,52872.149,52872.6,11494.845,5397,18
190516,A_DECLINED,COMPLETE,2011-12-02 08:26:41.420000+00:00,3,11494.845,64367.445,3.356,5397,5
190516,W_Afhandelen leads,COMPLETE,2011-12-02 08:26:44.776000+00:00,4,3.356,64370.801,0.0,5397,18
190519,A_SUBMITTED,COMPLETE,2011-12-01 14:53:30.044000+00:00,0,0.0,0.0,0.326,5398,10
190519,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 14:53:30.370000+00:00,1,0.326,0.326,36.626,5398,7
190519,A_DECLINED,COMPLETE,2011-12-01 14:54:06.996000+00:00,2,36.626,36.952,0.0,5398,5
190522,A_SUBMITTED,COMPLETE,2011-12-01 15:24:33.236000+00:00,0,0.0,0.0,1.185,5399,10
190522,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 15:24:34.421000+00:00,1,1.185,1.185,84.163,5399,7
190522,A_PREACCEPTED,COMPLETE,2011-12-01 15:25:58.584000+00:00,2,84.163,85.348,2.45,5399,8
190522,W_Afhandelen leads,COMPLETE,2011-12-01 15:26:01.034000+00:00,3,2.45,87.798,176.651,5399,18
190522,A_ACCEPTED,COMPLETE,2011-12-01 15:28:57.685000+00:00,4,176.651,264.449,89.305,5399,1
190522,A_FINALIZED,COMPLETE,2011-12-01 15:30:26.990000+00:00,5,89.305,353.754,-0.0,5399,6
190522,O_SELECTED,COMPLETE,2011-12-01 15:30:26.990000+00:00,6,0.0,353.754,1.692,5399,15
190522,O_CREATED,COMPLETE,2011-12-01 15:30:28.682000+00:00,7,1.692,355.446,0.091,5399,13
190522,O_SENT,COMPLETE,2011-12-01 15:30:28.773000+00:00,8,0.091,355.537,2.338,5399,16
190522,W_Completeren aanvraag,COMPLETE,2011-12-01 15:30:31.111000+00:00,9,2.338,357.875,53.524,5399,20
190522,W_Nabellen offertes,COMPLETE,2011-12-01 15:31:24.635000+00:00,10,53.524,411.399,614448.086,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-08 18:12:12.721000+00:00,11,614448.086,614859.485,345908.175,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-12 18:17:20.896000+00:00,12,345908.175,960767.66,423442.322,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-17 15:54:43.218000+00:00,13,423442.322,1384209.982,184085.618,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-19 19:02:48.836000+00:00,14,184085.618,1568295.6,1975.215,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-19 19:35:44.051000+00:00,15,1975.215,1570270.815,62743.96,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-20 13:01:28.011000+00:00,16,62743.96,1633014.775,18075.169,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-20 18:02:43.180000+00:00,17,18075.169,1651089.944,2314.527,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-20 18:41:17.707000+00:00,18,2314.527,1653404.471,82860.525,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-21 17:42:18.232000+00:00,19,82860.525,1736264.996,79499.217,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-22 15:47:17.449000+00:00,20,79499.217,1815764.213,98063.912,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-23 19:01:41.361000+00:00,21,98063.912,1913828.125,61526.832,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-24 12:07:08.193000+00:00,22,61526.832,1975354.957,275139.089,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-27 16:32:47.282000+00:00,23,275139.089,2250494.046,429.097,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-27 16:39:56.379000+00:00,24,429.097,2250923.143,322810.683,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-31 10:20:07.062000+00:00,25,322810.683,2573733.826,1180.808,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-31 10:39:47.870000+00:00,26,1180.808,2574914.634,936.565,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-31 10:55:24.435000+00:00,27,936.565,2575851.199,226.884,5399,22
190522,O_CANCELLED,COMPLETE,2011-12-31 10:59:11.319000+00:00,28,226.884,2576078.083,-0.0,5399,12
190522,O_SELECTED,COMPLETE,2011-12-31 10:59:11.319000+00:00,29,0.0,2576078.083,1.528,5399,15
190522,O_CREATED,COMPLETE,2011-12-31 10:59:12.847000+00:00,30,1.528,2576079.611,0.018,5399,13
190522,O_SENT,COMPLETE,2011-12-31 10:59:12.865000+00:00,31,0.018,2576079.629,1.322,5399,16
190522,W_Nabellen offertes,COMPLETE,2011-12-31 10:59:14.187000+00:00,32,1.322,2576080.951,508.145,5399,22
190522,W_Nabellen offertes,COMPLETE,2011-12-31 11:07:42.332000+00:00,33,508.145,2576589.096,179022.979,5399,22
190522,O_SENT_BACK,COMPLETE,2012-01-02 12:51:25.311000+00:00,34,179022.979,2755612.075,2.001,5399,17
190522,W_Nabellen offertes,COMPLETE,2012-01-02 12:51:27.312000+00:00,35,2.001,2755614.076,156550.979,5399,22
190522,O_ACCEPTED,COMPLETE,2012-01-04 08:20:38.291000+00:00,36,156550.979,2912165.055,0.001,5399,11
190522,A_ACTIVATED,COMPLETE,2012-01-04 08:20:38.292000+00:00,37,0.001,2912165.056,-0.0,5399,2
190522,A_APPROVED,COMPLETE,2012-01-04 08:20:38.292000+00:00,38,0.0,2912165.056,-0.0,5399,3
190522,A_REGISTERED,COMPLETE,2012-01-04 08:20:38.292000+00:00,39,0.0,2912165.056,9.358,5399,9
190522,W_Valideren aanvraag,COMPLETE,2012-01-04 08:20:47.650000+00:00,40,9.358,2912174.414,0.0,5399,23
190525,A_SUBMITTED,COMPLETE,2011-12-01 15:29:11.563000+00:00,0,0.0,0.0,0.415,5400,10
190525,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 15:29:11.978000+00:00,1,0.415,0.415,30.2,5400,7
190525,A_PREACCEPTED,COMPLETE,2011-12-01 15:29:42.178000+00:00,2,30.2,30.615,2632.833,5400,8
190525,W_Completeren aanvraag,COMPLETE,2011-12-01 16:13:35.011000+00:00,3,2632.833,2663.448,3593.91,5400,20
190525,A_ACCEPTED,COMPLETE,2011-12-01 17:13:28.921000+00:00,4,3593.91,6257.358,254.36,5400,1
190525,A_FINALIZED,COMPLETE,2011-12-01 17:17:43.281000+00:00,5,254.36,6511.718,-0.0,5400,6
190525,O_SELECTED,COMPLETE,2011-12-01 17:17:43.281000+00:00,6,0.0,6511.718,1.65,5400,15
190525,O_CREATED,COMPLETE,2011-12-01 17:17:44.931000+00:00,7,1.65,6513.368,0.058,5400,13
190525,O_SENT,COMPLETE,2011-12-01 17:17:44.989000+00:00,8,0.058,6513.426,1.436,5400,16
190525,W_Completeren aanvraag,COMPLETE,2011-12-01 17:17:46.425000+00:00,9,1.436,6514.862,203.558,5400,20
190525,W_Nabellen offertes,COMPLETE,2011-12-01 17:21:09.983000+00:00,10,203.558,6718.42,6082.297,5400,22
190525,W_Nabellen offertes,COMPLETE,2011-12-01 19:02:32.280000+00:00,11,6082.297,12800.717,934012.551,5400,22
190525,W_Nabellen offertes,COMPLETE,2011-12-12 14:29:24.831000+00:00,12,934012.551,946813.268,1705565.086,5400,22
190525,W_Nabellen offertes,COMPLETE,2012-01-01 08:15:29.917000+00:00,13,1705565.086,2652378.354,0.001,5400,22
190525,A_CANCELLED,COMPLETE,2012-01-01 08:15:29.918000+00:00,14,0.001,2652378.355,-0.0,5400,4
190525,O_CANCELLED,COMPLETE,2012-01-01 08:15:29.918000+00:00,15,0.0,2652378.355,0.0,5400,12
190528,A_SUBMITTED,COMPLETE,2011-12-01 15:35:16.414000+00:00,0,0.0,0.0,0.243,5401,10
190528,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 15:35:16.657000+00:00,1,0.243,0.243,33.778,5401,7
190528,A_PREACCEPTED,COMPLETE,2011-12-01 15:35:50.435000+00:00,2,33.778,34.021,2387.401,5401,8
190528,W_Completeren aanvraag,COMPLETE,2011-12-01 16:15:37.836000+00:00,3,2387.401,2421.422,12259.778,5401,20
190528,A_ACCEPTED,COMPLETE,2011-12-01 19:39:57.614000+00:00,4,12259.778,14681.2,196.75,5401,1
190528,A_FINALIZED,COMPLETE,2011-12-01 19:43:14.364000+00:00,5,196.75,14877.95,-0.0,5401,6
190528,O_SELECTED,COMPLETE,2011-12-01 19:43:14.364000+00:00,6,0.0,14877.95,0.809,5401,15
190528,O_CREATED,COMPLETE,2011-12-01 19:43:15.173000+00:00,7,0.809,14878.759,0.029,5401,13
190528,O_SENT,COMPLETE,2011-12-01 19:43:15.202000+00:00,8,0.029,14878.788,1.451,5401,16
190528,W_Completeren aanvraag,COMPLETE,2011-12-01 19:43:16.653000+00:00,9,1.451,14880.239,483337.864,5401,20
190528,O_SENT_BACK,COMPLETE,2011-12-07 09:58:54.517000+00:00,10,483337.864,498218.103,2.186,5401,17
190528,W_Nabellen offertes,COMPLETE,2011-12-07 09:58:56.703000+00:00,11,2.186,498220.289,191599.553,5401,22
190528,W_Valideren aanvraag,COMPLETE,2011-12-09 15:12:16.256000+00:00,12,191599.553,689819.842,1943.534,5401,23
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-09 15:44:39.790000+00:00,13,1943.534,691763.376,10016.091,5401,21
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-09 18:31:35.881000+00:00,14,10016.091,701779.467,2458.221,5401,21
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-09 19:12:34.102000+00:00,15,2458.221,704237.688,221404.577,5401,21
190528,W_Valideren aanvraag,COMPLETE,2011-12-12 08:42:38.679000+00:00,16,221404.577,925642.265,660.084,5401,23
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-12 08:53:38.763000+00:00,17,660.084,926302.349,12483.98,5401,21
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-12 12:21:42.743000+00:00,18,12483.98,938786.329,6917.284,5401,21
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-12 14:17:00.027000+00:00,19,6917.284,945703.613,3948.825,5401,21
190528,W_Valideren aanvraag,COMPLETE,2011-12-12 15:22:48.852000+00:00,20,3948.825,949652.438,3730.632,5401,23
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-12 16:24:59.484000+00:00,21,3730.632,953383.07,480.969,5401,21
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-12 16:33:00.453000+00:00,22,480.969,953864.039,883.939,5401,21
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-12 16:47:44.392000+00:00,23,883.939,954747.978,58581.445,5401,21
190528,W_Nabellen incomplete dossiers,COMPLETE,2011-12-13 09:04:05.837000+00:00,24,58581.445,1013329.423,4536.013,5401,21
190528,O_ACCEPTED,COMPLETE,2011-12-13 10:19:41.850000+00:00,25,4536.013,1017865.436,0.001,5401,11
190528,A_ACTIVATED,COMPLETE,2011-12-13 10:19:41.851000+00:00,26,0.001,1017865.437,-0.0,5401,2
190528,A_APPROVED,COMPLETE,2011-12-13 10:19:41.851000+00:00,27,0.0,1017865.437,-0.0,5401,3
190528,A_REGISTERED,COMPLETE,2011-12-13 10:19:41.851000+00:00,28,0.0,1017865.437,8.528,5401,9
190528,W_Valideren aanvraag,COMPLETE,2011-12-13 10:19:50.379000+00:00,29,8.528,1017873.965,0.0,5401,23
190531,A_SUBMITTED,COMPLETE,2011-12-01 15:36:20.362000+00:00,0,0.0,0.0,0.421,5402,10
190531,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 15:36:20.783000+00:00,1,0.421,0.421,53.343,5402,7
190531,A_PREACCEPTED,COMPLETE,2011-12-01 15:37:14.126000+00:00,2,53.343,53.764,870.555,5402,8
190531,A_DECLINED,COMPLETE,2011-12-01 15:51:44.681000+00:00,3,870.555,924.319,3.845,5402,5
190531,W_Completeren aanvraag,COMPLETE,2011-12-01 15:51:48.526000+00:00,4,3.845,928.164,0.0,5402,20
190534,A_SUBMITTED,COMPLETE,2011-12-01 15:38:53.579000+00:00,0,0.0,0.0,0.338,5403,10
190534,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 15:38:53.917000+00:00,1,0.338,0.338,40.48,5403,7
190534,A_PREACCEPTED,COMPLETE,2011-12-01 15:39:34.397000+00:00,2,40.48,40.818,156.627,5403,8
190534,W_Completeren aanvraag,COMPLETE,2011-12-01 15:42:11.024000+00:00,3,156.627,197.445,2469.266,5403,20
190534,A_ACCEPTED,COMPLETE,2011-12-01 16:23:20.290000+00:00,4,2469.266,2666.711,186.591,5403,1
190534,A_FINALIZED,COMPLETE,2011-12-01 16:26:26.881000+00:00,5,186.591,2853.302,-0.0,5403,6
190534,O_SELECTED,COMPLETE,2011-12-01 16:26:26.881000+00:00,6,0.0,2853.302,1.58,5403,15
190534,O_CREATED,COMPLETE,2011-12-01 16:26:28.461000+00:00,7,1.58,2854.882,0.053,5403,13
190534,O_SENT,COMPLETE,2011-12-01 16:26:28.514000+00:00,8,0.053,2854.935,1.81,5403,16
190534,W_Completeren aanvraag,COMPLETE,2011-12-01 16:26:30.324000+00:00,9,1.81,2856.745,156.53,5403,20
190534,W_Nabellen offertes,COMPLETE,2011-12-01 16:29:06.854000+00:00,10,156.53,3013.275,612314.625,5403,22
190534,W_Nabellen offertes,COMPLETE,2011-12-08 18:34:21.479000+00:00,11,612314.625,615327.9,587220.461,5403,22
190534,A_CANCELLED,COMPLETE,2011-12-15 13:41:21.940000+00:00,12,587220.461,1202548.361,-0.0,5403,4
190534,O_CANCELLED,COMPLETE,2011-12-15 13:41:21.940000+00:00,13,0.0,1202548.361,2.304,5403,12
190534,W_Nabellen offertes,COMPLETE,2011-12-15 13:41:24.244000+00:00,14,2.304,1202550.665,0.0,5403,22
190537,A_SUBMITTED,COMPLETE,2011-12-01 15:39:47.055000+00:00,0,0.0,0.0,0.279,5404,10
190537,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 15:39:47.334000+00:00,1,0.279,0.279,532.057,5404,7
190537,A_DECLINED,COMPLETE,2011-12-01 15:48:39.391000+00:00,2,532.057,532.336,3.47,5404,5
190537,W_Afhandelen leads,COMPLETE,2011-12-01 15:48:42.861000+00:00,3,3.47,535.806,0.0,5404,18
190540,A_SUBMITTED,COMPLETE,2011-12-01 16:06:39.045000+00:00,0,0.0,0.0,1.316,5405,10
190540,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 16:06:40.361000+00:00,1,1.316,1.316,40.664,5405,7
190540,A_PREACCEPTED,COMPLETE,2011-12-01 16:07:21.025000+00:00,2,40.664,41.98,2921.086,5405,8
190540,W_Completeren aanvraag,COMPLETE,2011-12-01 16:56:02.111000+00:00,3,2921.086,2963.066,3775.212,5405,20
190540,W_Completeren aanvraag,COMPLETE,2011-12-01 17:58:57.323000+00:00,4,3775.212,6738.278,1087.312,5405,20
190540,A_ACCEPTED,COMPLETE,2011-12-01 18:17:04.635000+00:00,5,1087.312,7825.59,169.281,5405,1
190540,A_FINALIZED,COMPLETE,2011-12-01 18:19:53.916000+00:00,6,169.281,7994.871,-0.0,5405,6
190540,O_SELECTED,COMPLETE,2011-12-01 18:19:53.916000+00:00,7,0.0,7994.871,1.067,5405,15
190540,O_CREATED,COMPLETE,2011-12-01 18:19:54.983000+00:00,8,1.067,7995.938,0.053,5405,13
190540,O_SENT,COMPLETE,2011-12-01 18:19:55.036000+00:00,9,0.053,7995.991,2.04,5405,16
190540,W_Completeren aanvraag,COMPLETE,2011-12-01 18:19:57.076000+00:00,10,2.04,7998.031,118.306,5405,20
190540,W_Nabellen offertes,COMPLETE,2011-12-01 18:21:55.382000+00:00,11,118.306,8116.337,606148.777,5405,22
190540,W_Nabellen offertes,COMPLETE,2011-12-08 18:44:24.159000+00:00,12,606148.777,614265.114,84043.469,5405,22
190540,W_Nabellen offertes,COMPLETE,2011-12-09 18:05:07.628000+00:00,13,84043.469,698308.583,604626.474,5405,22
190540,W_Nabellen offertes,COMPLETE,2011-12-16 18:02:14.102000+00:00,14,604626.474,1302935.057,78549.464,5405,22
190540,W_Nabellen offertes,COMPLETE,2011-12-17 15:51:23.566000+00:00,15,78549.464,1381484.521,182381.25,5405,22
190540,W_Nabellen offertes,COMPLETE,2011-12-19 18:31:04.816000+00:00,16,182381.25,1563865.771,145798.162,5405,22
190540,W_Nabellen offertes,COMPLETE,2011-12-21 11:01:02.978000+00:00,17,145798.162,1709663.933,101218.458,5405,22
190540,A_CANCELLED,COMPLETE,2011-12-22 15:08:01.436000+00:00,18,101218.458,1810882.391,-0.0,5405,4
190540,O_CANCELLED,COMPLETE,2011-12-22 15:08:01.436000+00:00,19,0.0,1810882.391,2.517,5405,12
190540,W_Nabellen offertes,COMPLETE,2011-12-22 15:08:03.953000+00:00,20,2.517,1810884.908,0.0,5405,22
190543,A_SUBMITTED,COMPLETE,2011-12-01 16:11:34.989000+00:00,0,0.0,0.0,0.28,5406,10
190543,A_PARTLYSUBMITTED,COMPLETE,2011-12-01 16:11:35.269000+00:00,1,0.28,0.28,33.813,5406,7
190543,A_PREACCEPTED,COMPLETE,2011-12-01 16:12:09.082000+00:00,2,33.813,34.093,2786.058,5406,8
190543,W_Completeren aanvraag,COMPLETE,2011-12-01 16:58:35.140000+00:00,3,2786.058,2820.151,10091.779,5406,20
190543,W_Completeren aanvraag,COMPLETE,2011-12-01 19:46:46.919000+00:00,4,10091.779,12911.93,48679.489,5406,20
190543,W_Completeren aanvraag,COMPLETE,2011-12-02 09:18:06.408000+00:00,5,48679.489,61591.419,12797.391,5406,20
190543,W_Completeren aanvraag,COMPLETE,2011-12-02 12:51:23.799000+00:00,6,12797.391,74388.81,14703.809,5406,20
190543,A_ACCEPTED,COMPLETE,2011-12-02 16:56:27.608000+00:00,7,14703.809,89092.619,478.489,5406,1
190543,A_FINALIZED,COMPLETE,2011-12-02 17:04:26.097000+00:00,8,478.489,89571.108,-0.0,5406,6
190543,O_SELECTED,COMPLETE,2011-12-02 17:04:26.097000+00:00,9,0.0,89571.108,2.235,5406,15
190543,O_CREATED,COMPLETE,2011-12-02 17:04:28.332000+00:00,10,2.235,89573.343,0.42,5406,13
190543,O_SENT,COMPLETE,2011-12-02 17:04:28.752000+00:00,11,0.42,89573.763,1.944,5406,16
190543,W_Completeren aanvraag,COMPLETE,2011-12-02 17:04:30.696000+00:00,12,1.944,89575.707,591919.446,5406,20
190543,W_Nabellen offertes,COMPLETE,2011-12-09 13:29:50.142000+00:00,13,591919.446,681495.153,250688.227,5406,22
190543,W_Nabellen offertes,COMPLETE,2011-12-12 11:07:58.369000+00:00,14,250688.227,932183.38,6596.52,5406,22
190543,W_Nabellen offertes,COMPLETE,2011-12-12 12:57:54.889000+00:00,15,6596.52,938779.9,1010.116,5406,22
190543,W_Nabellen offertes,COMPLETE,2011-12-12 13:14:45.005000+00:00,16,1010.116,939790.016,163518.63,5406,22
