case_id,activity,lifecycle,timestamp,event_idx,delta_prev_seconds,delta_start_seconds,user_id,item_id
174487,A_REGISTERED,COMPLETE,2011-10-11 10:12:16.633000+00:00,15,0.0,579855.067,259,9
174487,W_Valideren aanvraag,COMPLETE,2011-10-11 10:12:23.313000+00:00,16,6.68,579861.747,259,23
174490,A_SUBMITTED,COMPLETE,2011-10-04 17:15:11.455000+00:00,0,0.0,0.0,260,10
174490,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 17:15:11.982000+00:00,1,0.527,0.527,260,7
174490,A_PREACCEPTED,COMPLETE,2011-10-04 17:35:05.290000+00:00,2,1193.308,1193.835,260,8
174490,W_Afhandelen leads,COMPLETE,2011-10-04 17:35:06.415000+00:00,3,1.125,1194.96,260,18
174490,W_Completeren aanvraag,COMPLETE,2011-10-04 17:35:53.808000+00:00,4,47.393,1242.353,260,20
174490,W_Completeren aanvraag,COMPLETE,2011-10-05 06:56:28.266000+00:00,5,48034.458,49276.811,260,20
174490,W_Completeren aanvraag,COMPLETE,2011-10-05 11:10:07.777000+00:00,6,15219.511,64496.322,260,20
174490,W_Completeren aanvraag,COMPLETE,2011-10-05 11:10:55.050000+00:00,7,47.273,64543.595,260,20
174490,W_Completeren aanvraag,COMPLETE,2011-10-05 13:53:41.467000+00:00,8,9766.417,74310.012,260,20
174490,W_Completeren aanvraag,COMPLETE,2011-10-05 16:37:14.708000+00:00,9,9813.241,84123.253,260,20
174490,A_CANCELLED,COMPLETE,2011-10-05 16:44:07.699000+00:00,10,412.991,84536.244,260,4
174490,W_Completeren aanvraag,COMPLETE,2011-10-05 16:44:09.229000+00:00,11,1.53,84537.774,260,20
174493,A_SUBMITTED,COMPLETE,2011-10-04 17:21:32.230000+00:00,0,0.0,0.0,261,10
174493,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 17:21:32.673000+00:00,1,0.443,0.443,261,7
174493,A_PREACCEPTED,COMPLETE,2011-10-04 17:22:15.750000+00:00,2,43.077,43.52,261,8
174493,A_ACCEPTED,COMPLETE,2011-10-04 17:29:24.352000+00:00,3,428.602,472.122,261,1
174493,A_FINALIZED,COMPLETE,2011-10-04 17:29:43.073000+00:00,4,18.721,490.843,261,6
174493,O_SELECTED,COMPLETE,2011-10-04 17:29:43.073000+00:00,5,0.0,490.843,261,15
174493,O_CREATED,COMPLETE,2011-10-04 17:29:44.331000+00:00,6,1.258,492.101,261,13
174493,O_SENT,COMPLETE,2011-10-04 17:29:44.380000+00:00,7,0.049,492.15,261,16
174493,W_Completeren aanvraag,COMPLETE,2011-10-04 17:29:46.884000+00:00,8,2.504,494.654,261,20
174493,W_Nabellen offertes,COMPLETE,2011-10-11 18:52:16.907000+00:00,9,609750.023,610244.677,261,22
174493,W_Nabellen offertes,COMPLETE,2011-10-15 11:19:59.457000+00:00,10,318462.55,928707.227,261,22
174493,W_Nabellen offertes,COMPLETE,2011-10-22 10:34:23.863000+00:00,11,602064.406,1530771.633,261,22
174493,W_Nabellen offertes,COMPLETE,2011-10-22 10:41:39.312000+00:00,12,435.449,1531207.082,261,22
174493,W_Nabellen offertes,COMPLETE,2011-10-22 13:14:22.682000+00:00,13,9163.37,1540370.452,261,22
174493,W_Nabellen offertes,COMPLETE,2011-10-24 16:10:32.417000+00:00,14,183369.735,1723740.187,261,22
174493,W_Nabellen offertes,COMPLETE,2011-10-26 13:21:37.362000+00:00,15,162664.945,1886405.132,261,22
174493,W_Nabellen offertes,COMPLETE,2011-10-29 11:12:39.322000+00:00,16,251461.96,2137867.092,261,22
174493,W_Nabellen offertes,COMPLETE,2011-11-01 15:35:39.757000+00:00,17,274980.435,2412847.527,261,22
174493,W_Nabellen offertes,COMPLETE,2011-11-03 18:03:40.409000+00:00,18,181680.652,2594528.179,261,22
174493,W_Nabellen offertes,COMPLETE,2011-11-03 19:15:32.308000+00:00,19,4311.899,2598840.078,261,22
174493,W_Nabellen offertes,COMPLETE,2011-11-04 08:15:21.230000+00:00,20,46788.922,2645629.0,261,22
174493,A_CANCELLED,COMPLETE,2011-11-04 08:15:21.234000+00:00,21,0.004,2645629.004,261,4
174493,O_CANCELLED,COMPLETE,2011-11-04 08:15:21.234000+00:00,22,0.0,2645629.004,261,12
174496,A_SUBMITTED,COMPLETE,2011-10-04 17:36:15.971000+00:00,0,0.0,0.0,262,10
174496,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 17:36:16.236000+00:00,1,0.265,0.265,262,7
174496,A_PREACCEPTED,COMPLETE,2011-10-04 17:36:54.502000+00:00,2,38.266,38.531,262,8
174496,A_CANCELLED,COMPLETE,2011-10-04 17:46:14.324000+00:00,3,559.822,598.353,262,4
174496,W_Completeren aanvraag,COMPLETE,2011-10-04 17:46:16.287000+00:00,4,1.963,600.316,262,20
174499,A_SUBMITTED,COMPLETE,2011-10-04 18:00:44.850000+00:00,0,0.0,0.0,263,10
174499,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 18:00:45.214000+00:00,1,0.364,0.364,263,7
174499,A_DECLINED,COMPLETE,2011-10-04 18:09:06.290000+00:00,2,501.076,501.44,263,5
174499,W_Afhandelen leads,COMPLETE,2011-10-04 18:09:11.593000+00:00,3,5.303,506.743,263,18
174502,A_SUBMITTED,COMPLETE,2011-10-04 18:02:18.955000+00:00,0,0.0,0.0,264,10
174502,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 18:02:19.497000+00:00,1,0.542,0.542,264,7
174502,A_PREACCEPTED,COMPLETE,2011-10-04 18:03:01.194000+00:00,2,41.697,42.239,264,8
174502,A_ACCEPTED,COMPLETE,2011-10-04 18:06:59.558000+00:00,3,238.364,280.603,264,1
174502,A_FINALIZED,COMPLETE,2011-10-04 18:09:48.442000+00:00,4,168.884,449.487,264,6
174502,O_SELECTED,COMPLETE,2011-10-04 18:09:48.442000+00:00,5,0.0,449.487,264,15
174502,O_CREATED,COMPLETE,2011-10-04 18:10:38.211000+00:00,6,49.769,499.256,264,13
174502,O_SENT,COMPLETE,2011-10-04 18:10:38.253000+00:00,7,0.042,499.298,264,16
174502,W_Completeren aanvraag,COMPLETE,2011-10-04 18:10:39.963000+00:00,8,1.71,501.008,264,20
174502,W_Nabellen offertes,COMPLETE,2011-10-11 18:45:40.408000+00:00,9,606900.445,607401.453,264,22
174502,W_Nabellen offertes,COMPLETE,2011-10-12 14:52:48.820000+00:00,10,72428.412,679829.865,264,22
174502,O_CANCELLED,COMPLETE,2011-10-12 14:55:11.832000+00:00,11,143.012,679972.877,264,12
174502,O_SELECTED,COMPLETE,2011-10-12 14:55:11.832000+00:00,12,0.0,679972.877,264,15
174502,O_CREATED,COMPLETE,2011-10-12 14:55:14.820000+00:00,13,2.988,679975.865,264,13
174502,O_SENT,COMPLETE,2011-10-12 14:55:14.853000+00:00,14,0.033,679975.898,264,16
174502,W_Nabellen offertes,COMPLETE,2011-10-12 14:55:16.305000+00:00,15,1.452,679977.35,264,22
174502,W_Nabellen offertes,COMPLETE,2011-10-12 14:57:54.527000+00:00,16,158.222,680135.572,264,22
174502,W_Nabellen offertes,COMPLETE,2011-10-19 10:02:08.577000+00:00,17,587054.05,1267189.622,264,22
174502,W_Nabellen offertes,COMPLETE,2011-10-20 18:41:29.734000+00:00,18,117561.157,1384750.779,264,22
174502,W_Nabellen offertes,COMPLETE,2011-10-22 14:16:22.914000+00:00,19,156893.18,1541643.959,264,22
174502,W_Nabellen offertes,COMPLETE,2011-10-25 10:15:54.781000+00:00,20,244771.867,1786415.826,264,22
174502,W_Nabellen offertes,COMPLETE,2011-10-31 17:24:02.322000+00:00,21,544087.541,2330503.367,264,22
174502,W_Nabellen offertes,COMPLETE,2011-10-31 17:24:27.297000+00:00,22,24.975,2330528.342,264,22
174502,W_Nabellen offertes,COMPLETE,2011-11-02 17:12:02.839000+00:00,23,172055.542,2502583.884,264,22
174502,O_SENT_BACK,COMPLETE,2011-11-07 10:03:52.271000+00:00,24,406309.432,2908893.316,264,17
174502,W_Nabellen offertes,COMPLETE,2011-11-07 10:03:54.084000+00:00,25,1.813,2908895.129,264,22
174502,A_ACTIVATED,COMPLETE,2011-11-10 13:50:08.270000+00:00,26,272774.186,3181669.315,264,2
174502,A_APPROVED,COMPLETE,2011-11-10 13:50:08.270000+00:00,27,0.0,3181669.315,264,3
174502,A_REGISTERED,COMPLETE,2011-11-10 13:50:08.270000+00:00,28,0.0,3181669.315,264,9
174502,O_ACCEPTED,COMPLETE,2011-11-10 13:50:08.270000+00:00,29,0.0,3181669.315,264,11
174502,W_Valideren aanvraag,COMPLETE,2011-11-10 13:50:14.114000+00:00,30,5.844,3181675.159,264,23
174505,A_SUBMITTED,COMPLETE,2011-10-04 18:24:46.122000+00:00,0,0.0,0.0,265,10
174505,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 18:24:46.447000+00:00,1,0.325,0.325,265,7
174505,A_PREACCEPTED,COMPLETE,2011-10-04 18:25:22.987000+00:00,2,36.54,36.865,265,8
174505,A_ACCEPTED,COMPLETE,2011-10-04 18:30:16.914000+00:00,3,293.927,330.792,265,1
174505,A_FINALIZED,COMPLETE,2011-10-04 18:32:50.429000+00:00,4,153.515,484.307,265,6
174505,O_SELECTED,COMPLETE,2011-10-04 18:32:50.429000+00:00,5,0.0,484.307,265,15
174505,O_CREATED,COMPLETE,2011-10-04 18:32:52.901000+00:00,6,2.472,486.779,265,13
174505,O_SENT,COMPLETE,2011-10-04 18:32:52.943000+00:00,7,0.042,486.821,265,16
174505,W_Completeren aanvraag,COMPLETE,2011-10-04 18:32:54.584000+00:00,8,1.641,488.462,265,20
174505,W_Nabellen offertes,COMPLETE,2011-10-11 18:55:02.761000+00:00,9,606128.177,606616.639,265,22
174505,O_SENT_BACK,COMPLETE,2011-10-12 08:13:56.066000+00:00,10,47933.305,654549.944,265,17
174505,W_Nabellen offertes,COMPLETE,2011-10-12 08:13:57.827000+00:00,11,1.761,654551.705,265,22
174505,W_Valideren aanvraag,COMPLETE,2011-10-17 13:07:50.304000+00:00,12,449632.477,1104184.182,265,23
174505,A_ACTIVATED,COMPLETE,2011-10-17 13:19:47.139000+00:00,13,716.835,1104901.017,265,2
174505,A_APPROVED,COMPLETE,2011-10-17 13:19:47.139000+00:00,14,0.0,1104901.017,265,3
174505,A_REGISTERED,COMPLETE,2011-10-17 13:19:47.139000+00:00,15,0.0,1104901.017,265,9
174505,O_ACCEPTED,COMPLETE,2011-10-17 13:19:47.139000+00:00,16,0.0,1104901.017,265,11
174505,W_Valideren aanvraag,COMPLETE,2011-10-17 13:19:54.309000+00:00,17,7.17,1104908.187,265,23
174508,A_SUBMITTED,COMPLETE,2011-10-04 18:26:10.025000+00:00,0,0.0,0.0,266,10
174508,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 18:26:10.419000+00:00,1,0.394,0.394,266,7
174508,A_PREACCEPTED,COMPLETE,2011-10-04 18:26:51.569000+00:00,2,41.15,41.544,266,8
174508,A_ACCEPTED,COMPLETE,2011-10-04 18:40:48.941000+00:00,3,837.372,878.916,266,1
174508,A_FINALIZED,COMPLETE,2011-10-04 18:43:32.649000+00:00,4,163.708,1042.624,266,6
174508,O_SELECTED,COMPLETE,2011-10-04 18:43:32.649000+00:00,5,0.0,1042.624,266,15
174508,O_CREATED,COMPLETE,2011-10-04 18:43:34.192000+00:00,6,1.543,1044.167,266,13
174508,O_SENT,COMPLETE,2011-10-04 18:43:34.226000+00:00,7,0.034,1044.201,266,16
174508,W_Completeren aanvraag,COMPLETE,2011-10-04 18:43:35.824000+00:00,8,1.598,1045.799,266,20
174508,W_Nabellen offertes,COMPLETE,2011-10-11 18:51:46.176000+00:00,9,605290.352,606336.151,266,22
174508,O_SENT_BACK,COMPLETE,2011-10-17 08:56:20.924000+00:00,10,482674.748,1089010.899,266,17
174508,W_Nabellen offertes,COMPLETE,2011-10-17 08:56:22.232000+00:00,11,1.308,1089012.207,266,22
174508,A_DECLINED,COMPLETE,2011-10-21 11:46:51.718000+00:00,12,355829.486,1444841.693,266,5
174508,O_DECLINED,COMPLETE,2011-10-21 11:46:51.718000+00:00,13,0.0,1444841.693,266,14
174508,W_Valideren aanvraag,COMPLETE,2011-10-21 11:46:55.473000+00:00,14,3.755,1444845.448,266,23
174511,A_SUBMITTED,COMPLETE,2011-10-04 18:47:30.486000+00:00,0,0.0,0.0,267,10
174511,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 18:47:31.025000+00:00,1,0.539,0.539,267,7
174511,A_PREACCEPTED,COMPLETE,2011-10-04 18:48:12.284000+00:00,2,41.259,41.798,267,8
174511,A_ACCEPTED,COMPLETE,2011-10-04 18:52:28.518000+00:00,3,256.234,298.032,267,1
174511,A_FINALIZED,COMPLETE,2011-10-04 18:54:32.952000+00:00,4,124.434,422.466,267,6
174511,O_SELECTED,COMPLETE,2011-10-04 18:54:32.952000+00:00,5,0.0,422.466,267,15
174511,O_CREATED,COMPLETE,2011-10-04 18:54:34.114000+00:00,6,1.162,423.628,267,13
174511,O_SENT,COMPLETE,2011-10-04 18:54:34.143000+00:00,7,0.029,423.657,267,16
174511,W_Completeren aanvraag,COMPLETE,2011-10-04 18:54:35.732000+00:00,8,1.589,425.246,267,20
174511,W_Nabellen offertes,COMPLETE,2011-10-04 18:54:47.730000+00:00,9,11.998,437.244,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-04 18:57:00.233000+00:00,10,132.503,569.747,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-11 18:49:31.856000+00:00,11,604351.623,604921.37,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-12 14:49:43.695000+00:00,12,72011.839,676933.209,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-12 17:49:48.504000+00:00,13,10804.809,687738.018,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-15 11:24:43.845000+00:00,14,236095.341,923833.359,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-18 12:22:50.048000+00:00,15,262686.203,1186519.562,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-19 17:36:09.470000+00:00,16,105199.422,1291718.984,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-21 16:40:10.742000+00:00,17,169441.272,1461160.256,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-24 12:59:52.529000+00:00,18,245981.787,1707142.043,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-25 16:51:50.715000+00:00,19,100318.186,1807460.229,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-28 18:10:54.069000+00:00,20,263943.354,2071403.583,267,22
174511,W_Nabellen offertes,COMPLETE,2011-10-31 19:01:14.748000+00:00,21,262220.679,2333624.262,267,22
174511,O_CANCELLED,COMPLETE,2011-11-01 18:04:05.809000+00:00,22,82971.061,2416595.323,267,12
174511,O_SELECTED,COMPLETE,2011-11-01 18:04:05.809000+00:00,23,0.0,2416595.323,267,15
174511,O_CREATED,COMPLETE,2011-11-01 18:04:07.553000+00:00,24,1.744,2416597.067,267,13
174511,O_SENT,COMPLETE,2011-11-01 18:04:07.613000+00:00,25,0.06,2416597.127,267,16
174511,W_Nabellen offertes,COMPLETE,2011-11-01 18:04:10.771000+00:00,26,3.158,2416600.285,267,22
174511,W_Nabellen offertes,COMPLETE,2011-11-01 18:07:20.502000+00:00,27,189.731,2416790.016,267,22
174511,W_Nabellen offertes,COMPLETE,2011-11-08 19:17:52.345000+00:00,28,609031.843,3025821.859,267,22
174511,W_Nabellen offertes,COMPLETE,2011-11-11 15:41:54.993000+00:00,29,246242.648,3272064.507,267,22
174511,W_Nabellen offertes,COMPLETE,2011-11-12 14:25:46.856000+00:00,30,81831.863,3353896.37,267,22
174511,W_Nabellen offertes,COMPLETE,2011-11-12 15:47:05.714000+00:00,31,4878.858,3358775.228,267,22
174511,W_Nabellen offertes,COMPLETE,2011-11-15 19:54:58.024000+00:00,32,274072.31,3632847.538,267,22
174511,W_Nabellen offertes,COMPLETE,2011-11-21 08:55:11.540000+00:00,33,478813.516,4111661.054,267,22
174511,W_Nabellen offertes,COMPLETE,2011-11-22 10:15:40.282000+00:00,34,91228.742,4202889.796,267,22
174511,O_SENT_BACK,COMPLETE,2011-11-23 09:01:38.241000+00:00,35,81957.959,4284847.755,267,17
174511,W_Nabellen offertes,COMPLETE,2011-11-23 09:01:40.478000+00:00,36,2.237,4284849.992,267,22
174511,W_Valideren aanvraag,COMPLETE,2011-11-25 13:09:19.025000+00:00,37,187658.547,4472508.539,267,23
174511,A_APPROVED,COMPLETE,2011-11-25 13:38:05.825000+00:00,38,1726.8,4474235.339,267,3
174511,O_ACCEPTED,COMPLETE,2011-11-25 13:38:05.825000+00:00,39,0.0,4474235.339,267,11
174511,A_ACTIVATED,COMPLETE,2011-11-25 13:38:05.826000+00:00,40,0.001,4474235.34,267,2
174511,A_REGISTERED,COMPLETE,2011-11-25 13:38:05.826000+00:00,41,0.0,4474235.34,267,9
174511,W_Valideren aanvraag,COMPLETE,2011-11-25 13:38:13.686000+00:00,42,7.86,4474243.2,267,23
174514,A_SUBMITTED,COMPLETE,2011-10-04 18:49:57.667000+00:00,0,0.0,0.0,268,10
174514,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 18:49:57.980000+00:00,1,0.313,0.313,268,7
174514,A_DECLINED,COMPLETE,2011-10-04 18:50:34.289000+00:00,2,36.309,36.622,268,5
174517,A_SUBMITTED,COMPLETE,2011-10-04 19:09:50.738000+00:00,0,0.0,0.0,269,10
174517,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 19:09:51.054000+00:00,1,0.316,0.316,269,7
174517,A_PREACCEPTED,COMPLETE,2011-10-04 19:10:35.349000+00:00,2,44.295,44.611,269,8
174517,W_Completeren aanvraag,COMPLETE,2011-10-05 07:07:55.968000+00:00,3,43040.619,43085.23,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-05 11:18:32.921000+00:00,4,15036.953,58122.183,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-05 16:05:50.027000+00:00,5,17237.106,75359.289,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-05 17:07:18.392000+00:00,6,3688.365,79047.654,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-05 17:29:23.579000+00:00,7,1325.187,80372.841,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-06 09:03:13.077000+00:00,8,56029.498,136402.339,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-07 07:18:00.995000+00:00,9,80087.918,216490.257,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-07 16:40:50.754000+00:00,10,33769.759,250260.016,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-08 09:06:02.063000+00:00,11,59111.309,309371.325,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-08 13:05:02.358000+00:00,12,14340.295,323711.62,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-08 13:14:25.965000+00:00,13,563.607,324275.227,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-10 18:27:24.692000+00:00,14,191578.727,515853.954,269,20
174517,W_Completeren aanvraag,COMPLETE,2011-10-11 17:26:12.382000+00:00,15,82727.69,598581.644,269,20
174517,A_ACCEPTED,COMPLETE,2011-10-12 11:05:21.686000+00:00,16,63549.304,662130.948,269,1
174517,A_FINALIZED,COMPLETE,2011-10-12 11:08:52.386000+00:00,17,210.7,662341.648,269,6
174517,O_SELECTED,COMPLETE,2011-10-12 11:08:52.386000+00:00,18,0.0,662341.648,269,15
174517,O_CREATED,COMPLETE,2011-10-12 11:09:39.916000+00:00,19,47.53,662389.178,269,13
174517,O_SENT,COMPLETE,2011-10-12 11:09:40.011000+00:00,20,0.095,662389.273,269,16
174517,W_Completeren aanvraag,COMPLETE,2011-10-12 11:09:41.178000+00:00,21,1.167,662390.44,269,20
174517,W_Nabellen offertes,COMPLETE,2011-10-19 09:27:13.857000+00:00,22,598652.679,1261043.119,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-19 09:58:57.901000+00:00,23,1904.044,1262947.163,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-20 18:57:18.078000+00:00,24,118700.177,1381647.34,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-21 09:32:09.922000+00:00,25,52491.844,1434139.184,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-21 18:48:06.345000+00:00,26,33356.423,1467495.607,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-24 17:19:38.235000+00:00,27,253891.89,1721387.497,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-25 16:37:56.365000+00:00,28,83898.13,1805285.627,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-26 17:09:15.116000+00:00,29,88278.751,1893564.378,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-27 17:35:58.945000+00:00,30,88003.829,1981568.207,269,22
174517,W_Nabellen offertes,COMPLETE,2011-10-31 15:32:07.725000+00:00,31,338168.78,2319736.987,269,22
174517,W_Nabellen offertes,COMPLETE,2011-11-01 15:46:11.304000+00:00,32,87243.579,2406980.566,269,22
174517,W_Nabellen offertes,COMPLETE,2011-11-01 19:11:31.145000+00:00,33,12319.841,2419300.407,269,22
174517,W_Nabellen offertes,COMPLETE,2011-11-03 18:49:40.994000+00:00,34,171489.849,2590790.256,269,22
174517,W_Nabellen offertes,COMPLETE,2011-11-05 13:21:20.639000+00:00,35,153099.645,2743889.901,269,22
174517,W_Nabellen offertes,COMPLETE,2011-11-05 13:43:02.313000+00:00,36,1301.674,2745191.575,269,22
174517,W_Nabellen offertes,COMPLETE,2011-11-05 14:47:18.624000+00:00,37,3856.311,2749047.886,269,22
174517,W_Nabellen offertes,COMPLETE,2011-11-08 19:25:47.068000+00:00,38,275908.444,3024956.33,269,22
174517,A_CANCELLED,COMPLETE,2011-11-12 08:15:26.640000+00:00,39,305379.572,3330335.902,269,4
174517,O_CANCELLED,COMPLETE,2011-11-12 08:15:26.640000+00:00,40,0.0,3330335.902,269,12
174517,W_Nabellen offertes,COMPLETE,2011-11-12 08:15:26.645000+00:00,41,0.005,3330335.907,269,22
174520,A_SUBMITTED,COMPLETE,2011-10-04 19:14:13.426000+00:00,0,0.0,0.0,270,10
174520,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 19:14:13.760000+00:00,1,0.334,0.334,270,7
174520,A_DECLINED,COMPLETE,2011-10-04 19:14:54.369000+00:00,2,40.609,40.943,270,5
174523,A_SUBMITTED,COMPLETE,2011-10-04 19:29:17.061000+00:00,0,0.0,0.0,271,10
174523,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 19:29:17.335000+00:00,1,0.274,0.274,271,7
174523,A_DECLINED,COMPLETE,2011-10-04 19:29:58.989000+00:00,2,41.654,41.928,271,5
174526,A_SUBMITTED,COMPLETE,2011-10-04 19:34:34.415000+00:00,0,0.0,0.0,272,10
174526,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 19:34:34.764000+00:00,1,0.349,0.349,272,7
174526,A_DECLINED,COMPLETE,2011-10-05 07:03:48.410000+00:00,2,41353.646,41353.995,272,5
174526,W_Afhandelen leads,COMPLETE,2011-10-05 07:03:51.556000+00:00,3,3.146,41357.141,272,18
174529,A_SUBMITTED,COMPLETE,2011-10-04 19:36:05.946000+00:00,0,0.0,0.0,273,10
174529,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 19:36:06.306000+00:00,1,0.36,0.36,273,7
174529,A_PREACCEPTED,COMPLETE,2011-10-04 19:36:48.947000+00:00,2,42.641,43.001,273,8
174529,W_Completeren aanvraag,COMPLETE,2011-10-05 07:12:45.917000+00:00,3,41756.97,41799.971,273,20
174529,W_Completeren aanvraag,COMPLETE,2011-10-05 07:18:41.414000+00:00,4,355.497,42155.468,273,20
174529,W_Completeren aanvraag,COMPLETE,2011-10-05 11:33:25.036000+00:00,5,15283.622,57439.09,273,20
174529,W_Completeren aanvraag,COMPLETE,2011-10-05 12:08:05.924000+00:00,6,2080.888,59519.978,273,20
174529,A_ACCEPTED,COMPLETE,2011-10-05 14:42:50.119000+00:00,7,9284.195,68804.173,273,1
174529,A_FINALIZED,COMPLETE,2011-10-05 14:47:53.742000+00:00,8,303.623,69107.796,273,6
174529,O_SELECTED,COMPLETE,2011-10-05 14:47:53.742000+00:00,9,0.0,69107.796,273,15
174529,O_CREATED,COMPLETE,2011-10-05 14:47:55.228000+00:00,10,1.486,69109.282,273,13
174529,O_SENT,COMPLETE,2011-10-05 14:47:55.298000+00:00,11,0.07,69109.352,273,16
174529,W_Completeren aanvraag,COMPLETE,2011-10-05 14:47:57.635000+00:00,12,2.337,69111.689,273,20
174529,W_Nabellen offertes,COMPLETE,2011-10-12 10:46:46.016000+00:00,13,590328.381,659440.07,273,22
174529,O_SENT_BACK,COMPLETE,2011-10-18 07:18:43.611000+00:00,14,505917.595,1165357.665,273,17
174529,W_Nabellen offertes,COMPLETE,2011-10-18 07:18:45.505000+00:00,15,1.894,1165359.559,273,22
174529,W_Valideren aanvraag,COMPLETE,2011-10-24 10:44:06.486000+00:00,16,530720.981,1696080.54,273,23
174529,W_Valideren aanvraag,COMPLETE,2011-10-24 10:56:26.852000+00:00,17,740.366,1696820.906,273,23
174529,W_Valideren aanvraag,COMPLETE,2011-10-24 10:58:40.244000+00:00,18,133.392,1696954.298,273,23
174529,W_Valideren aanvraag,COMPLETE,2011-10-24 11:11:34.576000+00:00,19,774.332,1697728.63,273,23
174529,A_DECLINED,COMPLETE,2011-10-24 11:15:48.185000+00:00,20,253.609,1697982.239,273,5
174529,O_DECLINED,COMPLETE,2011-10-24 11:15:48.185000+00:00,21,0.0,1697982.239,273,14
174529,W_Valideren aanvraag,COMPLETE,2011-10-24 11:15:52.529000+00:00,22,4.344,1697986.583,273,23
174532,A_SUBMITTED,COMPLETE,2011-10-04 19:37:45.287000+00:00,0,0.0,0.0,274,10
174532,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 19:37:45.754000+00:00,1,0.467,0.467,274,7
174532,A_DECLINED,COMPLETE,2011-10-05 07:06:18.532000+00:00,2,41312.778,41313.245,274,5
174532,W_Afhandelen leads,COMPLETE,2011-10-05 07:06:22.032000+00:00,3,3.5,41316.745,274,18
174535,A_SUBMITTED,COMPLETE,2011-10-04 19:48:56.921000+00:00,0,0.0,0.0,275,10
174535,A_PARTLYSUBMITTED,COMPLETE,2011-10-04 19:48:57.368000+00:00,1,0.447,0.447,275,7
174535,A_PREACCEPTED,COMPLETE,2011-10-04 19:49:41.309000+00:00,2,43.941,44.388,275,8
174535,A_ACCEPTED,COMPLETE,2011-10-05 07:15:51.476000+00:00,3,41170.167,41214.555,275,1
174535,A_FINALIZED,COMPLETE,2011-10-05 07:19:18.227000+00:00,4,206.751,41421.306,275,6
174535,O_SELECTED,COMPLETE,2011-10-05 07:19:18.227000+00:00,5,0.0,41421.306,275,15
174535,O_CREATED,COMPLETE,2011-10-05 07:19:19.477000+00:00,6,1.25,41422.556,275,13
174535,O_SENT,COMPLETE,2011-10-05 07:19:19.509000+00:00,7,0.032,41422.588,275,16
174535,W_Completeren aanvraag,COMPLETE,2011-10-05 07:19:21.853000+00:00,8,2.344,41424.932,275,20
174535,W_Nabellen offertes,COMPLETE,2011-10-05 07:21:54.849000+00:00,9,152.996,41577.928,275,22
174535,W_Nabellen offertes,COMPLETE,2011-10-12 07:42:02.727000+00:00,10,606007.878,647585.806,275,22
174535,O_SENT_BACK,COMPLETE,2011-10-12 08:55:10.807000+00:00,11,4388.08,651973.886,275,17
174535,W_Nabellen offertes,COMPLETE,2011-10-12 08:55:12.655000+00:00,12,1.848,651975.734,275,22
174535,A_ACTIVATED,COMPLETE,2011-10-14 18:56:10.412000+00:00,13,208857.757,860833.491,275,2
